tile,dec,ra
CFIS_LSB.017.250.r,35.0,10.376584004472376
CFIS_LSB.017.251.r,35.5,10.44077874496399
CFIS_LSB.017.252.r,36.0,10.506577808748212
CFIS_LSB.017.253.r,36.5,10.574021839502036
CFIS_LSB.017.254.r,37.0,10.643153094327918
CFIS_LSB.017.255.r,37.5,10.714015519087248
CFIS_LSB.018.227.r,23.5,9.813969936521742
CFIS_LSB.018.228.r,24.0,9.85172650655442
CFIS_LSB.018.229.r,24.5,9.89053082592243
CFIS_LSB.018.230.r,25.0,9.930401270662426
CFIS_LSB.018.231.r,25.5,9.971356896742197
CFIS_LSB.018.232.r,26.0,10.0134174642767
CFIS_LSB.018.233.r,26.5,10.056603462950141
CFIS_LSB.018.234.r,27.0,10.100936138709248
CFIS_LSB.018.235.r,27.5,10.14643752179708
CFIS_LSB.018.236.r,28.0,10.193130456201352
CFIS_LSB.018.237.r,28.5,10.241038630595972
CFIS_LSB.018.238.r,29.0,10.29018661085988
CFIS_LSB.018.239.r,29.5,10.340599874262756
CFIS_LSB.018.240.r,30.0,10.392304845413262
CFIS_LSB.018.241.r,30.5,10.44532893407196
CFIS_LSB.018.242.r,31.0,10.499700574937973
CFIS_LSB.018.243.r,31.5,10.55544926952608
CFIS_LSB.018.244.r,32.0,10.612605630258868
CFIS_LSB.018.245.r,32.5,10.671201426907446
CFIS_LSB.018.246.r,33.0,10.731269635523526
CFIS_LSB.018.247.r,33.5,10.79284449001588
CFIS_LSB.018.248.r,34.0,10.85596153653515
CFIS_LSB.018.249.r,34.5,10.920657690842825
CFIS_LSB.018.250.r,35.0,10.986971298853105
CFIS_LSB.018.251.r,35.5,11.054942200550109
CFIS_LSB.018.252.r,36.0,11.124611797498106
CFIS_LSB.018.253.r,36.5,11.196023124178627
CFIS_LSB.018.254.r,37.0,11.269220923406031
CFIS_LSB.018.255.r,37.5,11.34425172609238
CFIS_LSB.019.227.r,23.5,10.359190488550729
CFIS_LSB.019.228.r,24.0,10.399044645807445
CFIS_LSB.019.229.r,24.5,10.440004760695897
CFIS_LSB.019.230.r,25.0,10.482090230143672
CFIS_LSB.019.231.r,25.5,10.52532116878343
CFIS_LSB.019.232.r,26.0,10.569718434514295
CFIS_LSB.019.233.r,26.5,10.61530365533626
CFIS_LSB.019.234.r,27.0,10.662099257526426
CFIS_LSB.019.235.r,27.5,10.710128495230252
CFIS_LSB.019.236.r,28.0,10.759415481545872
CFIS_LSB.019.237.r,28.5,10.809985221184638
CFIS_LSB.019.238.r,29.0,10.861863644796541
CFIS_LSB.019.239.r,29.5,10.915077645055131
CFIS_LSB.019.240.r,30.0,10.969655114602888
CFIS_LSB.019.241.r,30.5,11.025624985964846
CFIS_LSB.019.242.r,31.0,11.08301727354564
CFIS_LSB.019.243.r,31.5,11.141863117833086
CFIS_LSB.019.244.r,32.0,11.202194831939916
CFIS_LSB.019.245.r,32.5,11.264045950624526
CFIS_LSB.019.246.r,33.0,11.327451281941501
CFIS_LSB.019.247.r,33.5,11.39244696168343
CFIS_LSB.019.248.r,34.0,11.459070510787102
CFIS_LSB.019.249.r,34.5,11.527360895889649
CFIS_LSB.019.250.r,35.0,11.597358593233832
CFIS_LSB.019.251.r,35.5,11.669105656136226
CFIS_LSB.019.252.r,36.0,11.742645786248001
CFIS_LSB.019.253.r,36.5,11.818024408855218
CFIS_LSB.019.254.r,37.0,11.895288752484143
CFIS_LSB.019.255.r,37.5,11.974487933097512
CFIS_LSB.020.227.r,23.5,10.904411040579713
CFIS_LSB.020.228.r,24.0,10.946362785060467
CFIS_LSB.020.229.r,24.5,10.989478695469366
CFIS_LSB.020.230.r,25.0,11.033779189624918
CFIS_LSB.020.231.r,25.5,11.079285440824664
CFIS_LSB.020.232.r,26.0,11.126019404751888
CFIS_LSB.020.233.r,26.5,11.17400384772238
CFIS_LSB.020.234.r,27.0,11.223262376343607
CFIS_LSB.020.235.r,27.5,11.273819468663424
CFIS_LSB.020.236.r,28.0,11.32570050689039
CFIS_LSB.020.237.r,28.5,11.378931811773302
CFIS_LSB.020.238.r,29.0,11.4335406787332
CFIS_LSB.020.239.r,29.5,11.489555415847507
CFIS_LSB.020.240.r,30.0,11.547005383792515
CFIS_LSB.020.241.r,30.5,11.605921037857732
CFIS_LSB.020.242.r,31.0,11.666333972153303
CFIS_LSB.020.243.r,31.5,11.72827696614009
CFIS_LSB.020.244.r,32.0,11.791784033620964
CFIS_LSB.020.245.r,32.5,11.856890474341606
CFIS_LSB.020.246.r,33.0,11.923632928359474
CFIS_LSB.020.247.r,33.5,11.99204943335098
CFIS_LSB.020.248.r,34.0,12.062179485039055
CFIS_LSB.020.249.r,34.5,12.134064100936472
CFIS_LSB.020.250.r,35.0,12.20774588761456
CFIS_LSB.020.251.r,35.5,12.283269111722342
CFIS_LSB.020.252.r,36.0,12.360679774997896
CFIS_LSB.020.253.r,36.5,12.440025693531808
CFIS_LSB.020.254.r,37.0,12.521356581562257
CFIS_LSB.020.255.r,37.5,12.604724140102645
CFIS_LSB.021.228.r,24.0,11.493680924313491
CFIS_LSB.021.229.r,24.5,11.538952630242834
CFIS_LSB.021.230.r,25.0,11.585468149106164
CFIS_LSB.021.231.r,25.5,11.633249712865897
CFIS_LSB.021.232.r,26.0,11.682320374989484
CFIS_LSB.021.233.r,26.5,11.732704040108498
CFIS_LSB.021.234.r,27.0,11.784425495160788
CFIS_LSB.021.235.r,27.5,11.837510442096594
CFIS_LSB.021.236.r,28.0,11.89198553223491
CFIS_LSB.021.237.r,28.5,11.947878402361967
CFIS_LSB.021.238.r,29.0,12.005217712669861
CFIS_LSB.021.239.r,29.5,12.064033186639882
CFIS_LSB.021.240.r,30.0,12.12435565298214
CFIS_LSB.021.241.r,30.5,12.186217089750619
CFIS_LSB.021.242.r,31.0,12.24965067076097
CFIS_LSB.021.243.r,31.5,12.314690814447095
CFIS_LSB.021.244.r,32.0,12.381373235302013
CFIS_LSB.021.245.r,32.5,12.449734998058688
CFIS_LSB.021.246.r,33.0,12.519814574777447
CFIS_LSB.021.247.r,33.5,12.591651905018528
CFIS_LSB.021.248.r,34.0,12.665288459291007
CFIS_LSB.021.249.r,34.5,12.740767305983296
CFIS_LSB.021.250.r,35.0,12.818133181995288
CFIS_LSB.021.251.r,35.5,12.89743256730846
CFIS_LSB.021.252.r,36.0,12.978713763747791
CFIS_LSB.021.253.r,36.5,13.062026978208397
CFIS_LSB.021.254.r,37.0,13.14742441064037
CFIS_LSB.021.255.r,37.5,13.234960347107776
CFIS_LSB.022.228.r,24.0,12.040999063566515
CFIS_LSB.022.229.r,24.5,12.088426565016302
CFIS_LSB.022.230.r,25.0,12.13715710858741
CFIS_LSB.022.231.r,25.5,12.18721398490713
CFIS_LSB.022.232.r,26.0,12.238621345227077
CFIS_LSB.022.233.r,26.5,12.291404232494617
CFIS_LSB.022.234.r,27.0,12.345588613977968
CFIS_LSB.022.235.r,27.5,12.401201415529766
CFIS_LSB.022.236.r,28.0,12.45827055757943
CFIS_LSB.022.237.r,28.5,12.516824992950632
CFIS_LSB.022.238.r,29.0,12.57689474660652
CFIS_LSB.022.239.r,29.5,12.638510957432256
CFIS_LSB.022.240.r,30.0,12.701705922171765
CFIS_LSB.022.241.r,30.5,12.766513141643506
CFIS_LSB.022.242.r,31.0,12.832967369368635
CFIS_LSB.022.243.r,31.5,12.901104662754099
CFIS_LSB.022.244.r,32.0,12.970962436983061
CFIS_LSB.022.245.r,32.5,13.042579521775767
CFIS_LSB.022.246.r,33.0,13.115996221195422
CFIS_LSB.022.247.r,33.5,13.191254376686077
CFIS_LSB.022.248.r,34.0,13.26839743354296
CFIS_LSB.022.249.r,34.5,13.347470511030119
CFIS_LSB.022.250.r,35.0,13.428520476376017
CFIS_LSB.022.251.r,35.5,13.511596022894578
CFIS_LSB.022.252.r,36.0,13.596747752497686
CFIS_LSB.022.253.r,36.5,13.684028262884988
CFIS_LSB.022.254.r,37.0,13.773492239718482
CFIS_LSB.022.255.r,37.5,13.86519655411291
CFIS_LSB.023.228.r,24.0,12.588317202819537
CFIS_LSB.023.229.r,24.5,12.63790049978977
CFIS_LSB.023.230.r,25.0,12.688846068068656
CFIS_LSB.023.231.r,25.5,12.741178256948363
CFIS_LSB.023.232.r,26.0,12.794922315464673
CFIS_LSB.023.233.r,26.5,12.850104424880737
CFIS_LSB.023.234.r,27.0,12.906751732795149
CFIS_LSB.023.235.r,27.5,12.964892388962937
CFIS_LSB.023.236.r,28.0,13.02455558292395
CFIS_LSB.023.237.r,28.5,13.085771583539298
CFIS_LSB.023.238.r,29.0,13.14857178054318
CFIS_LSB.023.239.r,29.5,13.212988728224632
CFIS_LSB.023.240.r,30.0,13.279056191361391
CFIS_LSB.023.241.r,30.5,13.346809193536393
CFIS_LSB.023.242.r,31.0,13.4162840679763
CFIS_LSB.023.243.r,31.5,13.487518511061104
CFIS_LSB.023.244.r,32.0,13.560551638664109
CFIS_LSB.023.245.r,32.5,13.635424045492847
CFIS_LSB.023.246.r,33.0,13.712177867613395
CFIS_LSB.023.247.r,33.5,13.790856848353625
CFIS_LSB.023.248.r,34.0,13.871506407794913
CFIS_LSB.023.249.r,34.5,13.954173716076943
CFIS_LSB.023.250.r,35.0,14.038907770756744
CFIS_LSB.023.251.r,35.5,14.125759478480694
CFIS_LSB.023.252.r,36.0,14.214781741247581
CFIS_LSB.023.253.r,36.5,14.306029547561579
CFIS_LSB.023.254.r,37.0,14.399560068796596
CFIS_LSB.023.255.r,37.5,14.49543276111804
CFIS_LSB.024.228.r,24.0,13.135635342072561
CFIS_LSB.024.229.r,24.5,13.187374434563239
CFIS_LSB.024.230.r,25.0,13.240535027549901
CFIS_LSB.024.231.r,25.5,13.295142528989597
CFIS_LSB.024.232.r,26.0,13.351223285702266
CFIS_LSB.024.233.r,26.5,13.408804617266856
CFIS_LSB.024.234.r,27.0,13.46791485161233
CFIS_LSB.024.235.r,27.5,13.528583362396109
CFIS_LSB.024.236.r,28.0,13.590840608268469
CFIS_LSB.024.237.r,28.5,13.654718174127963
CFIS_LSB.024.238.r,29.0,13.720248814479842
CFIS_LSB.024.239.r,29.5,13.787466499017007
CFIS_LSB.024.240.r,30.0,13.856406460551018
CFIS_LSB.024.241.r,30.5,13.92710524542928
CFIS_LSB.024.242.r,31.0,13.999600766583965
CFIS_LSB.024.243.r,31.5,14.073932359368108
CFIS_LSB.024.244.r,32.0,14.150140840345157
CFIS_LSB.024.245.r,32.5,14.228268569209927
CFIS_LSB.024.246.r,33.0,14.30835951403137
CFIS_LSB.024.247.r,33.5,14.390459320021176
CFIS_LSB.024.248.r,34.0,14.474615382046865
CFIS_LSB.024.249.r,34.5,14.560876921123766
CFIS_LSB.024.250.r,35.0,14.649295065137473
CFIS_LSB.024.251.r,35.5,14.739922934066811
CFIS_LSB.024.252.r,36.0,14.832815729997476
CFIS_LSB.024.253.r,36.5,14.92803083223817
CFIS_LSB.024.254.r,37.0,15.025627897874708
CFIS_LSB.024.255.r,37.5,15.125668968123174
CFIS_LSB.024.350.r,85.0,137.68455894803833
CFIS_LSB.025.228.r,24.0,13.682953481325585
CFIS_LSB.025.229.r,24.5,13.736848369336707
CFIS_LSB.025.230.r,25.0,13.792223987031146
CFIS_LSB.025.231.r,25.5,13.84910680103083
CFIS_LSB.025.232.r,26.0,13.907524255939862
CFIS_LSB.025.233.r,26.5,13.967504809652974
CFIS_LSB.025.234.r,27.0,14.02907797042951
CFIS_LSB.025.235.r,27.5,14.092274335829279
CFIS_LSB.025.236.r,28.0,14.157125633612988
CFIS_LSB.025.237.r,28.5,14.223664764716627
CFIS_LSB.025.238.r,29.0,14.2919258484165
CFIS_LSB.025.239.r,29.5,14.361944269809383
CFIS_LSB.025.240.r,30.0,14.433756729740644
CFIS_LSB.025.241.r,30.5,14.507401297322165
CFIS_LSB.025.242.r,31.0,14.582917465191631
CFIS_LSB.025.243.r,31.5,14.660346207675113
CFIS_LSB.025.244.r,32.0,14.739730042026206
CFIS_LSB.025.245.r,32.5,14.821113092927009
CFIS_LSB.025.246.r,33.0,14.904541160449343
CFIS_LSB.025.247.r,33.5,14.990061791688724
CFIS_LSB.025.248.r,34.0,15.077724356298818
CFIS_LSB.025.249.r,34.5,15.16758012617059
CFIS_LSB.025.250.r,35.0,15.2596823595182
CFIS_LSB.025.251.r,35.5,15.35408638965293
CFIS_LSB.025.252.r,36.0,15.45084971874737
CFIS_LSB.025.253.r,36.5,15.550032116914759
CFIS_LSB.025.254.r,37.0,15.651695726952822
CFIS_LSB.025.255.r,37.5,15.755905175128305
CFIS_LSB.025.350.r,85.0,143.42141557087325
CFIS_LSB.026.228.r,24.0,14.230271620578607
CFIS_LSB.026.229.r,24.5,14.286322304110175
CFIS_LSB.026.230.r,25.0,14.343912946512393
CFIS_LSB.026.231.r,25.5,14.403071073072063
CFIS_LSB.026.232.r,26.0,14.463825226177455
CFIS_LSB.026.233.r,26.5,14.526205002039093
CFIS_LSB.026.234.r,27.0,14.59024108924669
CFIS_LSB.026.235.r,27.5,14.65596530926245
CFIS_LSB.026.236.r,28.0,14.723410658957508
CFIS_LSB.026.237.r,28.5,14.792611355305294
CFIS_LSB.026.238.r,29.0,14.863602882353161
CFIS_LSB.026.239.r,29.5,14.936422040601759
CFIS_LSB.026.240.r,30.0,15.011106998930268
CFIS_LSB.026.241.r,30.5,15.087697349215052
CFIS_LSB.026.242.r,31.0,15.166234163799295
CFIS_LSB.026.243.r,31.5,15.246760055982117
CFIS_LSB.026.244.r,32.0,15.329319243707253
CFIS_LSB.026.245.r,32.5,15.413957616644089
CFIS_LSB.026.246.r,33.0,15.500722806867316
CFIS_LSB.026.247.r,33.5,15.589664263356273
CFIS_LSB.026.248.r,34.0,15.68083333055077
CFIS_LSB.026.249.r,34.5,15.774283331217413
CFIS_LSB.026.250.r,35.0,15.870069653898929
CFIS_LSB.026.251.r,35.5,15.968249845239045
CFIS_LSB.026.252.r,36.0,16.068883707497264
CFIS_LSB.026.253.r,36.5,16.17203340159135
CFIS_LSB.026.254.r,37.0,16.277763556030934
CFIS_LSB.026.255.r,37.5,16.386141382133438
CFIS_LSB.026.349.r,84.5,135.63459682010338
CFIS_LSB.027.228.r,24.0,14.777589759831631
CFIS_LSB.027.229.r,24.5,14.835796238883644
CFIS_LSB.027.230.r,25.0,14.895601905993638
CFIS_LSB.027.231.r,25.5,14.957035345113296
CFIS_LSB.027.232.r,26.0,15.020126196415049
CFIS_LSB.027.233.r,26.5,15.084905194425213
CFIS_LSB.027.234.r,27.0,15.15140420806387
CFIS_LSB.027.235.r,27.5,15.219656282695622
CFIS_LSB.027.236.r,28.0,15.289695684302028
CFIS_LSB.027.237.r,28.5,15.361557945893958
CFIS_LSB.027.238.r,29.0,15.43527991628982
CFIS_LSB.027.239.r,29.5,15.510899811394134
CFIS_LSB.027.240.r,30.0,15.588457268119894
CFIS_LSB.027.241.r,30.5,15.667993401107939
CFIS_LSB.027.242.r,31.0,15.749550862406961
CFIS_LSB.027.243.r,31.5,15.833173904289122
CFIS_LSB.027.244.r,32.0,15.918908445388302
CFIS_LSB.027.245.r,32.5,16.00680214036117
CFIS_LSB.027.246.r,33.0,16.09690445328529
CFIS_LSB.027.247.r,33.5,16.18926673502382
CFIS_LSB.027.248.r,34.0,16.283942304802725
CFIS_LSB.027.249.r,34.5,16.38098653626424
CFIS_LSB.027.250.r,35.0,16.480456948279656
CFIS_LSB.027.251.r,35.5,16.582413300825163
CFIS_LSB.027.252.r,36.0,16.68691769624716
CFIS_LSB.027.253.r,36.5,16.794034686267942
CFIS_LSB.027.254.r,37.0,16.903831385109047
CFIS_LSB.027.255.r,37.5,17.01637758913857
CFIS_LSB.027.349.r,84.5,140.85131208241506
CFIS_LSB.027.350.r,85.0,154.89512881654312
CFIS_LSB.028.228.r,24.0,15.324907899084655
CFIS_LSB.028.229.r,24.5,15.385270173657112
CFIS_LSB.028.230.r,25.0,15.447290865474885
CFIS_LSB.028.231.r,25.5,15.510999617154528
CFIS_LSB.028.232.r,26.0,15.576427166652644
CFIS_LSB.028.233.r,26.5,15.643605386811332
CFIS_LSB.028.234.r,27.0,15.71256732688105
CFIS_LSB.028.235.r,27.5,15.783347256128792
CFIS_LSB.028.236.r,28.0,15.855980709646547
CFIS_LSB.028.237.r,28.5,15.930504536482623
CFIS_LSB.028.238.r,29.0,16.00695695022648
CFIS_LSB.028.239.r,29.5,16.08537758218651
CFIS_LSB.028.240.r,30.0,16.16580753730952
CFIS_LSB.028.241.r,30.5,16.248289453000826
CFIS_LSB.028.242.r,31.0,16.332867561014627
CFIS_LSB.028.243.r,31.5,16.419587752596126
CFIS_LSB.028.244.r,32.0,16.50849764706935
CFIS_LSB.028.245.r,32.5,16.59964666407825
CFIS_LSB.028.246.r,33.0,16.693086099703265
CFIS_LSB.028.247.r,33.5,16.78886920669137
CFIS_LSB.028.248.r,34.0,16.887051279054678
CFIS_LSB.028.249.r,34.5,16.987689741311062
CFIS_LSB.028.250.r,35.0,17.090844242660385
CFIS_LSB.028.251.r,35.5,17.19657675641128
CFIS_LSB.028.252.r,36.0,17.304951684997054
CFIS_LSB.028.253.r,36.5,17.41603597094453
CFIS_LSB.028.254.r,37.0,17.52989921418716
CFIS_LSB.028.255.r,37.5,17.646613796143704
CFIS_LSB.028.346.r,83.0,114.87712667375109
CFIS_LSB.028.348.r,84.0,133.93481126907878
CFIS_LSB.028.349.r,84.5,146.06802734472674
CFIS_LSB.028.350.r,85.0,160.63198543937804
CFIS_LSB.029.228.r,24.0,15.872226038337677
CFIS_LSB.029.229.r,24.5,15.93474410843058
CFIS_LSB.029.230.r,25.0,15.99897982495613
CFIS_LSB.029.231.r,25.5,16.064963889195763
CFIS_LSB.029.232.r,26.0,16.13272813689024
CFIS_LSB.029.233.r,26.5,16.20230557919745
CFIS_LSB.029.234.r,27.0,16.27373044569823
CFIS_LSB.029.235.r,27.5,16.347038229561964
CFIS_LSB.029.236.r,28.0,16.42226573499107
CFIS_LSB.029.237.r,28.5,16.49945112707129
CFIS_LSB.029.238.r,29.0,16.57863398416314
CFIS_LSB.029.239.r,29.5,16.659855352978884
CFIS_LSB.029.240.r,30.0,16.743157806499145
CFIS_LSB.029.241.r,30.5,16.828585504893713
CFIS_LSB.029.242.r,31.0,16.91618425962229
CFIS_LSB.029.243.r,31.5,17.00600160090313
CFIS_LSB.029.244.r,32.0,17.0980868487504
CFIS_LSB.029.245.r,32.5,17.19249118779533
CFIS_LSB.029.246.r,33.0,17.289267746121237
CFIS_LSB.029.247.r,33.5,17.38847167835892
CFIS_LSB.029.248.r,34.0,17.49016025330663
CFIS_LSB.029.249.r,34.5,17.594392946357885
CFIS_LSB.029.250.r,35.0,17.701231537041114
CFIS_LSB.029.251.r,35.5,17.8107402119974
CFIS_LSB.029.252.r,36.0,17.92298567374695
CFIS_LSB.029.253.r,36.5,18.03803725562112
CFIS_LSB.029.254.r,37.0,18.15596704326527
CFIS_LSB.029.255.r,37.5,18.276850003148834
CFIS_LSB.029.346.r,83.0,118.97988119781363
CFIS_LSB.029.348.r,84.0,138.7181973858316
CFIS_LSB.029.349.r,84.5,151.2847426070384
CFIS_LSB.030.228.r,24.0,16.4195441775907
CFIS_LSB.030.229.r,24.5,16.48421804320405
CFIS_LSB.030.230.r,25.0,16.550668784437377
CFIS_LSB.030.231.r,25.5,16.618928161236994
CFIS_LSB.030.232.r,26.0,16.689029107127833
CFIS_LSB.030.233.r,26.5,16.76100577158357
CFIS_LSB.030.234.r,27.0,16.83489356451541
CFIS_LSB.030.235.r,27.5,16.910729202995135
CFIS_LSB.030.236.r,28.0,16.98855076033559
CFIS_LSB.030.237.r,28.5,17.068397717659952
CFIS_LSB.030.238.r,29.0,17.1503110180998
CFIS_LSB.030.239.r,29.5,17.23433312377126
CFIS_LSB.030.240.r,30.0,17.32050807568877
CFIS_LSB.030.241.r,30.5,17.4088815567866
CFIS_LSB.030.242.r,31.0,17.499500958229955
CFIS_LSB.030.243.r,31.5,17.592415449210137
CFIS_LSB.030.244.r,32.0,17.687676050431445
CFIS_LSB.030.245.r,32.5,17.78533571151241
CFIS_LSB.030.246.r,33.0,17.88544939253921
CFIS_LSB.030.247.r,33.5,17.98807415002647
CFIS_LSB.030.248.r,34.0,18.093269227558583
CFIS_LSB.030.249.r,34.5,18.20109615140471
CFIS_LSB.030.250.r,35.0,18.31161883142184
CFIS_LSB.030.251.r,35.5,18.424903667583514
CFIS_LSB.030.252.r,36.0,18.541019662496844
CFIS_LSB.030.253.r,36.5,18.660038540297712
CFIS_LSB.030.254.r,37.0,18.782034872343385
CFIS_LSB.030.255.r,37.5,18.907086210153967
CFIS_LSB.030.345.r,82.5,114.91946363310572
CFIS_LSB.030.346.r,83.0,123.08263572187617
CFIS_LSB.030.347.r,83.5,132.50507207996367
CFIS_LSB.030.348.r,84.0,143.50158350258442
CFIS_LSB.030.349.r,84.5,156.50145786935008
CFIS_LSB.031.228.r,24.0,16.966862316843724
CFIS_LSB.031.229.r,24.5,17.033691977977515
CFIS_LSB.031.230.r,25.0,17.102357743918624
CFIS_LSB.031.231.r,25.5,17.17289243327823
CFIS_LSB.031.232.r,26.0,17.245330077365427
CFIS_LSB.031.233.r,26.5,17.31970596396969
CFIS_LSB.031.234.r,27.0,17.396056683332592
CFIS_LSB.031.235.r,27.5,17.474420176428307
CFIS_LSB.031.236.r,28.0,17.554835785680105
CFIS_LSB.031.237.r,28.5,17.63734430824862
CFIS_LSB.031.238.r,29.0,17.721988052036462
CFIS_LSB.031.239.r,29.5,17.808810894563635
CFIS_LSB.031.240.r,30.0,17.897858344878397
CFIS_LSB.031.241.r,30.5,17.989177608679487
CFIS_LSB.031.242.r,31.0,18.082817656837623
CFIS_LSB.031.243.r,31.5,18.17882929751714
CFIS_LSB.031.244.r,32.0,18.277265252112496
CFIS_LSB.031.245.r,32.5,18.37818023522949
CFIS_LSB.031.246.r,33.0,18.481631038957186
CFIS_LSB.031.247.r,33.5,18.58767662169402
CFIS_LSB.031.248.r,34.0,18.696378201810536
CFIS_LSB.031.249.r,34.5,18.807799356451532
CFIS_LSB.031.250.r,35.0,18.922006125802568
CFIS_LSB.031.251.r,35.5,19.03906712316963
CFIS_LSB.031.252.r,36.0,19.15905365124674
CFIS_LSB.031.253.r,36.5,19.2820398249743
CFIS_LSB.031.254.r,37.0,19.408102701421498
CFIS_LSB.031.255.r,37.5,19.5373224171591
CFIS_LSB.031.345.r,82.5,118.75011242087591
CFIS_LSB.031.346.r,83.0,127.1853902459387
CFIS_LSB.031.347.r,83.5,136.92190781596244
CFIS_LSB.031.349.r,84.5,161.71817313166173
CFIS_LSB.032.228.r,24.0,17.51418045609675
CFIS_LSB.032.229.r,24.5,17.583165912750985
CFIS_LSB.032.230.r,25.0,17.654046703399867
CFIS_LSB.032.231.r,25.5,17.726856705319463
CFIS_LSB.032.232.r,26.0,17.80163104760302
CFIS_LSB.032.233.r,26.5,17.87840615635581
CFIS_LSB.032.234.r,27.0,17.957219802149773
CFIS_LSB.032.235.r,27.5,18.03811114986148
CFIS_LSB.032.236.r,28.0,18.121120811024625
CFIS_LSB.032.237.r,28.5,18.206290898837285
CFIS_LSB.032.238.r,29.0,18.29366508597312
CFIS_LSB.032.239.r,29.5,18.38328866535601
CFIS_LSB.032.240.r,30.0,18.475208614068023
CFIS_LSB.032.241.r,30.5,18.56947366057237
CFIS_LSB.032.242.r,31.0,18.666134355445287
CFIS_LSB.032.243.r,31.5,18.765243145824144
CFIS_LSB.032.244.r,32.0,18.866854453793543
CFIS_LSB.032.245.r,32.5,18.97102475894657
CFIS_LSB.032.246.r,33.0,19.077812685375157
CFIS_LSB.032.247.r,33.5,19.187279093361568
CFIS_LSB.032.248.r,34.0,19.299487176062488
CFIS_LSB.032.249.r,34.5,19.414502561498356
CFIS_LSB.032.250.r,35.0,19.532393420183297
CFIS_LSB.032.251.r,35.5,19.65323057875575
CFIS_LSB.032.252.r,36.0,19.777087639996633
CFIS_LSB.032.253.r,36.5,19.90404110965089
CFIS_LSB.032.254.r,37.0,20.034170530499612
CFIS_LSB.032.255.r,37.5,20.167558624164233
CFIS_LSB.032.344.r,82.0,114.9647445492433
CFIS_LSB.032.345.r,82.5,122.58076120864611
CFIS_LSB.032.346.r,83.0,131.28814477000125
CFIS_LSB.032.347.r,83.5,141.33874355196124
CFIS_LSB.032.348.r,84.0,153.06835573609004
CFIS_LSB.033.228.r,24.0,18.06149859534977
CFIS_LSB.033.229.r,24.5,18.13263984752445
CFIS_LSB.033.230.r,25.0,18.205735662881114
CFIS_LSB.033.231.r,25.5,18.280820977360694
CFIS_LSB.033.232.r,26.0,18.357932017840618
CFIS_LSB.033.233.r,26.5,18.437106348741928
CFIS_LSB.033.234.r,27.0,18.518382920966953
CFIS_LSB.033.235.r,27.5,18.60180212329465
CFIS_LSB.033.236.r,28.0,18.687405836369145
CFIS_LSB.033.237.r,28.5,18.775237489425948
CFIS_LSB.033.238.r,29.0,18.86534211990978
CFIS_LSB.033.239.r,29.5,18.957766436148386
CFIS_LSB.033.240.r,30.0,19.05255888325765
CFIS_LSB.033.241.r,30.5,19.149769712465257
CFIS_LSB.033.242.r,31.0,19.24945105405295
CFIS_LSB.033.243.r,31.5,19.351656994131147
CFIS_LSB.033.244.r,32.0,19.45644365547459
CFIS_LSB.033.245.r,32.5,19.56386928266365
CFIS_LSB.033.246.r,33.0,19.673994331793132
CFIS_LSB.033.247.r,33.5,19.786881565029116
CFIS_LSB.033.248.r,34.0,19.90259615031444
CFIS_LSB.033.249.r,34.5,20.02120576654518
CFIS_LSB.033.250.r,35.0,20.142780714564026
CFIS_LSB.033.251.r,35.5,20.267394034341866
CFIS_LSB.033.252.r,36.0,20.39512162874653
CFIS_LSB.033.253.r,36.5,20.526042394327483
CFIS_LSB.033.254.r,37.0,20.660238359577725
CFIS_LSB.033.255.r,37.5,20.797794831169362
CFIS_LSB.033.344.r,82.0,118.55739281640716
CFIS_LSB.033.345.r,82.5,126.4114099964163
CFIS_LSB.033.346.r,83.0,135.3908992940638
CFIS_LSB.033.347.r,83.5,145.75557928796002
CFIS_LSB.033.348.r,84.0,157.85174185284285
CFIS_LSB.034.228.r,24.0,18.608816734602794
CFIS_LSB.034.229.r,24.5,18.68211378229792
CFIS_LSB.034.230.r,25.0,18.75742462236236
CFIS_LSB.034.231.r,25.5,18.83478524940193
CFIS_LSB.034.232.r,26.0,18.91423298807821
CFIS_LSB.034.233.r,26.5,18.995806541128044
CFIS_LSB.034.234.r,27.0,19.079546039784134
CFIS_LSB.034.235.r,27.5,19.16549309672782
CFIS_LSB.034.236.r,28.0,19.253690861713665
CFIS_LSB.034.237.r,28.5,19.344184080014614
CFIS_LSB.034.238.r,29.0,19.437019153846443
CFIS_LSB.034.239.r,29.5,19.53224420694076
CFIS_LSB.034.240.r,30.0,19.629909152447276
CFIS_LSB.034.241.r,30.5,19.730065764358145
CFIS_LSB.034.242.r,31.0,19.83276775266062
CFIS_LSB.034.243.r,31.5,19.938070842438155
CFIS_LSB.034.244.r,32.0,20.04603285715564
CFIS_LSB.034.245.r,32.5,20.156713806380733
CFIS_LSB.034.246.r,33.0,20.270175978211107
CFIS_LSB.034.247.r,33.5,20.386484036696665
CFIS_LSB.034.248.r,34.0,20.505705124566393
CFIS_LSB.034.249.r,34.5,20.627908971592003
CFIS_LSB.034.250.r,35.0,20.75316800894475
CFIS_LSB.034.251.r,35.5,20.88155748992798
CFIS_LSB.034.252.r,36.0,21.013155617496423
CFIS_LSB.034.253.r,36.5,21.148043679004072
CFIS_LSB.034.254.r,37.0,21.286306188655836
CFIS_LSB.034.255.r,37.5,21.428031038174495
CFIS_LSB.034.343.r,81.5,115.01297427599573
CFIS_LSB.034.344.r,82.0,122.15004108357101
